CardID,Responded
C0103918456,F
C0103918505,F
C0103918767,F
C0103918777,F
C0103918917,F
C0103918974,F
C0103919035,F
C0103919035,F
C0103919035,F
C0103919035,F
C0103919035,F
C0103919253,F
C0103919346,F
C0103919597,F
C0103919796,F
C0103919846,F
C0103919974,F
C0103920056,F
C0103920056,F
C0103920133,F
C0103920133,F
C0103920434,F
C0103920921,F
C0103921135,F
C0103921643,F
C0103922028,F
C0103922048,F
C0103922717,F
C0103922972,F
C0103923237,F
C0103923315,F
C0103923532,F
C0103923931,F
C0103924098,F
C0103924319,F
C0103924665,F
C0103924778,F
C0103924853,F
C0103924933,F
C0103925085,F
C0103925105,F
C0103925213,F
C0103925472,F
C0103925474,F
C0103926938,F
C0103927008,F
C0103927569,F
C0103927635,F
C0103927705,F
C0103927725,F
C0103928117,F
C0103928273,F
C0103928375,F
C0103929564,F
C0103929629,F
C0103929789,F
C0103929907,F
C0103930465,F
C0103930845,F
C0103931040,F
C0103931800,F
C0103932718,F
C0103933166,F
C0103933236,F
C0103933696,F
C0103933754,F
C0103933875,F
C0103934290,T
C0103934388,T
C0103934488,F
C0103934580,F
C0103934714,F
C0103934808,F
C0103934841,F
C0103934925,F
C0103935179,F
C0103935353,F
C0103935502,T
C0103935857,F
C0103935930,F
C0103936236,F
C0103936628,F
C0103937074,F
C0103937291,F
C0103937638,F
C0103937755,F
C0103937765,F
C0103937765,F
C0103937765,F
C0103937765,F
C0103937850,F
C0103937850,F
C0103937850,F
C0103938194,F
C0103938232,F
C0103938602,F
C0103938708,F
C0103938930,F
C0103938981,F
C0103939597,F
C0103939742,F
C0103939879,F
C0103940063,F
C0103940134,F
C0103940250,F
C0103940420,F
C0103940454,F
C0103940454,F
C0103940454,F
C0103940551,F
C0103940681,F
C0103940728,F
C0103940957,F
C0103941164,F
C0103941215,F
C0103941299,F
C0103941682,F
C0103942312,F
C0103942744,F
C0103942869,F
C0103942957,F
C0103943008,F
C0103943345,F
C0103943386,F
C0103943454,F
C0103943824,F
C0103943907,F
C0103943987,F
C0103944312,F
C0103944431,F
C0103944641,F
C0103944796,F
C0103944874,F
C0103945551,F
C0103945807,F
C0103945876,F
C0103945973,F
C0103945974,F
C0103946733,F
C0103946872,F
C0103947044,F
C0103947358,F
C0103948241,F
C0103948508,F
C0103948688,F
C0103948893,F
C0103948997,F
C0103949043,F
C0103949124,F
C0103949171,F
C0103949263,F
C0103949431,F
C0103949459,F
C0103949731,F
C0103949765,F
C0103950165,F
C0103950528,F
C0103950932,F
C0103951181,F
C0103951228,F
C0103951823,F
C0103951849,F
C0103952659,F
C0103953606,F
C0103953751,F
C0103953996,F
C0103954739,F
C0103955101,F
C0103955289,F
C0103955431,F
C0103955485,F
C0103955555,F
C0103955679,F
C0103955689,T
C0103955755,F
C0103955974,F
C0103956027,F
C0103956088,F
C0103956111,F
C0103956181,F
C0103956567,F
C0103956567,F
C0103956599,F
C0103956655,F
C0103956655,F
C0103956655,F
C0103956745,F
C0103957485,F
C0103957485,F
C0103957733,F
C0103957997,F
C0103958111,F
C0103958147,F
C0103958619,F
C0103958713,F
C0103958738,F
C0103958826,F
C0103959165,F
C0103959560,F
C0103959957,F
C0103960119,F
C0103960242,F
C0103960774,F
C0103960851,F
C0103961148,F
C0103961187,T
C0103961278,F
C0103961307,F
C0103961579,F
C0103961677,F
C0103961866,F
C0103961956,F
C0103962292,F
C0103962527,F
C0103962661,F
C0103962876,F
C0103962973,F
C0103963039,F
C0103963170,F
C0103963337,F
C0103963424,F
C0103963957,F
C0103964069,F
C0103964081,T
C0103964209,F
C0103964476,F
C0103964841,F
C0103965257,F
C0103965633,F
C0103965811,F
C0103965889,F
C0103966059,F
C0103966447,F
C0103966716,F
C0103966918,F
C0103967198,F
C0103967831,F
C0103967914,F
C0103968095,F
C0103968700,F
C0103968820,F
C0103968904,F
C0103969107,F
C0103969374,F
C0103969451,F
C0103969614,F
C0103969740,F
C0103970065,F
C0103970257,F
C0103970539,F
C0103970765,F
C0103971272,F
C0103971444,F
C0103971564,F
C0103972053,F
C0103972381,F
C0103972388,F
C0103972543,F
C0103972934,F
C0103973533,F
C0103973790,F
C0103973836,F
C0103974028,F
C0103974105,F
C0103974314,F
C0103974598,F
C0103974687,F
C0103974890,F
C0103974943,F
C0103974966,F
C0103974992,F
C0103975356,F
C0103975599,F
C0103975626,F
C0103975874,F
C0103976143,F
C0103976205,F
C0103976293,F
C0103976482,F
C0103976596,F
C0103976617,F
C0103976664,F
C0103977190,F
C0103977302,F
C0103977768,F
C0103978170,F
C0103978556,F
C0103978629,F
C0103978718,F
C0103979034,F
C0103979335,F
C0103979467,F
C0103979663,F
C0103979804,F
C0103979969,F
C0103980500,F
C0103980866,F
C0103980904,F
C0103981032,F
C0103981420,F
C0103981485,F
C0103981558,F
C0103981725,F
C0103981783,F
C0103981952,F
C0103982090,F
C0103982335,F
C0103982505,F
C0103983114,F
C0103983184,F
C0103983255,F
C0103983255,F
C0103983255,F
C0103983540,F
C0103983643,F
C0103983910,F
C0103984069,F
C0103984362,F
C0103984446,F
C0103984446,F
C0103984473,F
C0103984974,F
C0103985063,F
C0103985910,F
C0103986299,F
C0103986507,F
C0103986627,F
C0103986900,F
C0103987201,F
C0103987218,F
C0103987423,F
C0103987534,F
C0103987757,T
C0103987807,F
C0103987979,F
C0103987979,F
C0103987979,F
C0103988434,F
C0103988551,F
C0103988625,F
C0103989339,F
C0103989435,F
C0103989470,F
C0103989599,F
C0103989665,F
C0103989705,F
C0103989831,F
C0103989831,F
C0103989831,F
C0103989831,F
C0103989832,T
C0103989978,F
C0103990065,F
C0103990189,F
C0103990532,F
C0103990564,F
C0103990606,T
C0103990699,F
C0103990810,F
C0103990900,F
C0103991017,F
C0103991080,F
C0103991159,F
C0103991370,F
C0103991377,F
C0103991377,F
C0103991377,F
C0103991423,F
C0103991499,F
C0103991624,F
C0103991981,F
C0103992712,F
C0103992992,F
C0103993073,F
C0103993167,F
C0103993336,F
C0103993738,F
C0103994145,F
C0103994488,F
C0103994547,F
C0103994661,F
C0103994821,F
C0103995020,F
C0103995139,F
C0103995174,F
C0103995198,F
C0103995330,F
C0103995363,F
C0103995439,F
C0103995522,F
C0103995522,F
C0103995588,F
C0103996070,F
C0103996289,F
C0103996453,F
C0103996611,F
C0103996647,F
C0103996647,F
C0103996982,F
C0103996982,F
C0103997658,F
C0103997658,F
C0103997658,F
C0103997658,F
C0103997705,F
C0103998300,F
C0103998300,F
C0103998304,F
C0103998304,F
C0103999179,F
C0103999187,F
C0103999462,F
C0103999588,F
C0103999697,F
C0103999727,F
C0103999864,F
C0103999985,F
C0103999985,F
C0104000731,F
C0104000731,F
C0104000731,F
C0104000731,F
C0104001045,F
C0104001053,F
C0104001053,F
C0104001298,F
C0104001411,F
C0104001513,F
C0104001801,F
C0104001998,F
C0104002115,F
C0104002558,F
C0104002859,F
C0104003379,F
C0104004165,F
C0104004660,F
C0104004801,F
C0104004832,F
C0104004954,F
C0104005033,F
C0104005180,F
C0104005219,F
C0104005273,F
C0104005487,F
C0104006485,F
C0104006536,F
C0104006831,F
C0104006866,T
C0104007444,F
C0104007458,T
C0104008034,F
C0104008087,F
C0104008473,F
C0104008473,F
C0104008561,T
C0104008587,F
C0104008629,F
C0104008884,F
C0104009053,F
C0104009229,F
C0104009250,F
C0104009515,F
C0104009669,F
C0104009689,F
C0104009985,F
C0104010338,F
C0104010462,F
C0104010604,F
C0104011140,F
C0104011188,F
C0104012164,F
C0104012247,F
C0104012317,F
C0104012335,F
C0104012967,F
C0104013525,F
C0104014028,F
C0104014159,F
C0104014913,F
C0104014947,F
C0104015031,F
C0104015488,F
C0104016152,F
C0104016512,F
C0104016512,F
C0104016535,F
C0104016722,F
C0104016983,F
C0104017508,F
C0104017733,F
C0104017733,F
C0104017741,F
C0104017765,F
C0104017984,F
C0104018309,F
C0104018397,F
C0104018462,F
C0104019540,F
C0104021181,F
C0104021373,F
C0104021611,F
C0104021696,F
C0104021708,F
C0104021787,F
C0104021885,F
C0104022002,F
C0104022228,F
C0104022513,F
C0104023012,F
C0104023100,F
C0104023190,F
C0104023233,F
C0104023238,F
C0104023595,F
C0104023747,F
C0104023748,F
C0104024051,F
C0104024382,F
C0104024748,F
C0104025728,F
C0104025931,F
C0104025973,F
C0104026321,F
C0104026392,F
C0104026406,F
C0104026476,F
C0104026635,F
C0104027115,F
C0104027653,F
C0104028071,F
C0104028251,F
C0104028790,F
C0104029038,F
C0104029040,F
C0104029277,F
C0104029340,F
C0104029353,F
C0104029377,F
C0104029600,F
C0104029793,F
C0104029875,F
C0104030226,F
C0104030314,F
C0104030321,F
C0104030471,F
C0104031226,F
C0104031418,F
C0104031570,F
C0104031576,F
C0104031829,F
C0104032244,F
C0104032341,F
C0104032367,F
C0104032421,F
C0104032988,F
C0104033043,F
C0104033094,F
C0104033128,F
C0104033370,F
C0104033450,F
C0104033647,F
C0104033699,F
C0104033729,F
C0104034647,F
C0104034681,F
C0104034822,F
C0104034856,F
C0104035184,F
C0104035214,F
C0104035284,F
C0104035620,F
C0104036021,F
C0104036145,F
C0104036190,F
C0104036295,F
C0104036539,F
C0104036823,F
C0104036906,F
C0104037040,F
C0104037416,T
C0104037600,F
C0104037823,F
C0104037936,F
C0104038332,F
C0104038612,F
C0104038992,F
C0104039245,F
C0104039315,F
C0104039315,T
C0104039315,F
C0104039315,F
C0104039532,F
C0104039712,F
C0104040157,F
C0104040496,F
C0104040931,F
C0104041786,F
C0104041877,F
C0104041927,F
C0104042660,F
C0104042741,F
C0104042930,F
C0104043318,F
C0104043376,F
C0104043608,F
C0104043724,F
C0104043724,F
C0104043724,F
C0104043999,F
C0104044661,F
C0104044751,F
C0104044816,F
C0104045096,F
C0104045176,F
C0104045222,F
C0104045283,F
C0104045384,F
C0104045432,F
C0104045454,F
C0104045509,F
C0104045594,F
C0104045751,F
C0104045878,F
C0104045931,F
C0104046171,F
C0104046243,F
C0104046316,F
C0104046367,F
C0104046425,F
C0104046494,F
C0104046628,F
C0104046703,F
C0104047072,F
C0104047230,F
C0104047662,F
C0104048483,F
C0104049125,F
C0104049495,F
C0104049601,F
C0104049826,F
C0104050525,F
C0104051289,F
C0104051323,F
C0104051403,F
C0104051403,F
C0104051403,F
C0104051562,F
C0104051562,F
C0104051602,T
C0104051721,F
C0104052039,F
C0104052186,F
C0104052359,F
C0104052686,F
C0104052791,F
C0104053052,F
C0104053056,F
C0104053250,F
C0104053750,F
C0104053805,F
C0104053878,F
C0104054097,F
C0104054166,F
C0104054290,F
C0104054355,F
C0104054458,F
C0104055191,F
C0104055286,F
C0104055496,F
C0104055586,F
C0104055643,F
C0104055733,F
C0104055782,F
C0104056009,F
C0104056443,F
C0104056489,F
C0104056829,F
C0104057153,F
C0104057297,F
C0104057417,F
C0104057467,F
C0104057778,F
C0104057983,F
C0104058957,F
C0104059016,F
C0104059033,F
C0104059119,F
C0104059279,F
C0104059368,F
C0104060418,F
C0104060727,F
C0104060727,F
C0104060795,F
C0104060943,F
C0104061374,F
C0104061670,F
C0104061794,F
C0104061941,T
C0104062122,F
C0104062199,F
C0104062230,F
C0104062252,F
C0104062443,F
C0104062482,F
C0104062728,F
C0104062728,F
C0104063202,F
C0104063482,T
C0104063588,F
C0104063680,F
C0104063736,F
C0104064358,F
C0104064521,F
C0104065121,F
C0104065345,F
C0104065432,F
C0104065792,F
C0104066066,F
C0104066317,F
C0104066510,F
C0104067128,F
C0104067592,F
C0104067635,F
C0104067856,F
C0104067886,F
C0104068014,F
C0104068041,F
C0104068364,F
C0104068625,F
C0104068957,F
C0104068964,F
C0104068964,F
C0104069439,F
C0104069669,F
C0104069812,F
C0104069837,F
C0104069954,T
C0104070200,F
C0104070281,F
C0104070404,F
C0104070663,F
C0104070929,F
C0104071113,F
C0104071154,F
C0104071573,F
C0104071739,F
C0104071778,F
C0104072033,F
C0104072228,F
C0104072439,F
C0104072680,F
C0104072861,F
C0104073033,F
C0104073489,F
C0104073691,F
C0104073808,F
C0104074084,F
C0104074644,F
C0104074746,F
C0104075027,F
C0104075241,F
C0104075488,F
C0104075647,F
C0104075924,F
C0104076104,F
C0104076172,F
C0104076172,F
C0104076174,F
C0104076174,F
C0104076174,F
C0104076196,F
C0104076678,F
C0104077382,T
C0104077510,F
C0104077819,T
C0104078004,T
C0104078277,F
C0104078411,F
C0104078615,F
C0104078657,F
C0104078804,F
C0104078886,F
C0104078923,F
C0104078979,F
C0104078979,F
C0104078979,F
C0104079225,T
C0104079268,F
C0104079268,F
C0104079287,F
C0104079511,F
C0104079909,F
C0104080062,F
C0104080212,F
C0104080315,F
C0104080424,F
C0104080605,F
C0104080623,F
C0104080731,F
C0104080756,F
C0104080876,F
C0104081197,F
C0104081254,F
C0104081508,F
C0104081940,F
C0104082187,F
C0104082481,F
C0104083565,F
C0104084317,F
C0104084433,F
C0104084605,F
C0104084663,F
C0104085102,F
C0104085186,F
C0104085484,F
C0104085706,F
C0104085953,F
C0104086165,F
C0104086426,F
C0104086591,F
C0104086798,F
C0104087684,F
C0104087771,F
C0104088030,F
C0104088080,F
C0104088720,F
C0104089027,F
C0104089218,F
C0104089298,F
C0104089720,F
C0104089952,F
C0104090614,F
C0104090625,F
C0104090836,F
C0104091023,F
C0104091157,F
C0104091238,F
C0104091238,F
C0104091238,F
C0104091238,F
C0104091280,F
C0104091370,F
C0104091748,F
C0104092551,F
C0104092551,F
C0104092607,F
C0104092607,F
C0104092607,F
C0104092619,F
C0104092633,F
C0104092703,F
C0104093350,F
C0104093424,F
C0104093704,F
C0104093772,F
C0104094006,F
C0104094096,F
C0104094163,F
C0104094163,F
C0104094501,F
C0104094619,F
C0104094911,F
C0104094975,F
C0104095019,F
C0104095155,T
C0104095272,F
C0104095319,F
C0104095381,F
C0104095384,T
C0104095427,T
C0104095451,F
C0104095714,F
C0104095764,F
C0104095764,F
C0104095881,F
C0104095939,F
C0104096275,T
C0104096323,F
C0104096471,F
C0104096704,T
C0104096884,F
C0104097453,F
C0104097649,F
C0104097989,F
C0104098343,F
C0104099504,F
C0104099577,F
C0104099726,T
C0104100076,F
C0104100392,F
C0104100464,F
C0104100520,F
C0104100617,F
C0104100683,F
C0104101359,F
C0104101537,F
C0104101608,F
C0104101730,F
C0104101768,F
C0104101811,F
C0104102673,F
C0104102815,F
C0104102938,F
C0104103055,F
C0104103305,F
C0104103497,F
C0104103566,F
C0104103613,F
C0104103692,F
C0104103772,F
C0104103862,F
C0104103946,F
C0104103946,F
C0104103955,F
C0104104145,F
C0104104161,F
C0104104308,F
C0104104316,F
C0104104502,T
C0104104587,F
C0104104737,F
C0104104884,F
C0104105068,F
C0104105286,F
C0104105557,F
C0104105607,F
C0104106169,F
C0104106642,F
C0104106751,F
C0104106854,F
C0104107088,F
C0104108215,F
C0104108765,F
C0104108851,F
C0104109083,F
C0104109148,F
C0104109211,F
C0104109320,F
C0104109408,F
C0104109893,F
C0104110075,F
C0104110430,F
C0104110643,F
C0104110928,F
C0104110974,F
C0104111028,T
C0104111290,F
C0104111544,T
C0104111641,T
C0104111654,F
C0104111654,F
C0104111676,F
C0104111750,F
C0104112043,F
C0104112350,F
C0104112457,F
C0104112616,F
C0104112748,F
C0104112802,F
C0104112875,F
C0104113092,F
C0104113358,F
C0104113538,F
C0104113687,F
C0104113823,F
C0104114256,F
C0104114387,F
C0104114461,F
C0104114715,F
C0104114765,F
C0104114879,F
C0104115780,F
C0104115811,F
C0104116003,F
C0104116003,F
C0104116080,F
C0104116198,F
C0104116286,F
C0104116348,F
C0104116499,F
C0104116499,F
C0104116566,F
C0104116627,F
C0104116808,F
C0104116849,F
C0104117090,F
C0104117113,F
C0104117124,F
C0104117176,F
C0104117531,F
C0104117549,F
C0104117780,F
C0104117780,F
C0104118350,F
C0104118350,F
C0104118420,F
C0104118506,F
C0104119198,F
C0104119542,F
C0104119635,F
C0104119695,F
C0104120094,F
C0104120103,F
C0104120324,F
C0104120826,F
C0104120951,F
C0104121019,F
C0104121081,F
C0104121839,F
C0104122189,F
C0104122780,F
C0104122854,F
C0104123929,F
C0104124039,F
C0104124150,F
C0104124327,F
C0104124327,F
C0104124493,F
C0104124598,F
C0104124717,F
C0104124825,F
C0104124902,T
C0104124902,F
C0104124902,F
C0104124956,F
C0104125082,F
C0104125218,F
C0104125744,F
C0104126851,F
C0104126998,F
C0104127476,F
C0104127678,F
C0104127723,F
C0104127960,F
C0104128030,F
C0104128248,F
C0104128628,F
C0104128703,F
C0104129175,F
C0104129899,F
C0104130838,F
C0104131114,F
C0104131920,F
C0104131986,F
C0104132136,F
C0104132848,F
C0104133018,F
C0104133797,F
C0104134039,F
C0104134073,F
C0104134434,F
C0104135499,F
C0104135738,F
C0104135864,F
C0104135918,F
C0104136109,F
C0104136236,F
C0104136448,F
C0104136610,F
C0104136702,F
C0104136819,F
C0104137091,F
C0104137132,F
C0104137251,F
C0104137402,F
C0104137472,F
C0104137987,F
C0104138328,F
C0104138454,T
C0104138749,F
C0104138788,F
C0104139293,T
C0104139358,F
C0104139675,F
C0104139675,F
C0104139675,F
C0104139746,F
C0104139896,F
C0104139926,F
C0104140152,F
C0104140305,F
C0104140305,F
C0104140305,F
C0104140356,F
C0104140420,F
C0104140541,F
C0104140779,F
C0104141087,F
C0104141267,F
C0104141401,F
C0104141753,F
C0104141827,F
C0104142147,F
C0104142409,F
C0104142726,F
C0104142996,F
C0104143015,F
C0104143060,F
C0104143742,F
C0104143742,F
C0104144027,F
C0104144174,F
C0104144292,F
C0104144571,F
C0104144849,F
C0104145007,F
C0104145100,F
C0104145272,F
C0104145575,F
C0104145632,F
C0104145711,F
C0104145932,F
C0104146016,F
C0104146084,F
C0104146084,F
C0104146118,F
C0104146205,F
C0104146205,F
C0104146205,F
C0104146230,F
C0104146230,F
C0104146230,F
C0104146301,F
C0104146355,F
C0104146400,F
C0104147173,F
C0104147241,F
C0104147590,F
C0104147930,F
C0104148132,F
C0104148400,F
C0104148490,F
C0104149354,F
C0104149658,F
C0104149982,F
C0104150098,F
C0104150316,F
C0104150429,F
C0104150522,F
C0104150779,F
C0104151539,F
C0104151666,F
C0104151719,F
C0104151880,F
C0104151886,F
C0104152091,T
C0104152156,T
C0104152399,F
C0104152557,F
C0104152572,F
C0104152801,F
C0104152892,F
C0104152992,F
C0104153160,F
C0104153279,F
C0104153279,F
C0104153279,F
C0104153500,F
C0104153760,F
C0104153833,F
C0104154481,F
C0104154544,F
C0104155002,F
C0104155078,F
C0104155081,F
C0104155081,F
C0104155150,F
C0104155353,F
C0104155568,F
C0104155651,F
C0104155952,F
C0104156325,F
C0104156674,F
C0104157075,F
C0104157196,F
C0104157529,F
C0104158023,F
C0104158243,F
C0104158872,F
C0104158894,F
C0104158963,F
C0104159287,F
C0104159390,F
C0104159809,F
C0104160022,F
C0104160194,F
C0104160444,F
C0104160445,F
C0104160736,F
C0104160852,F
C0104161023,F
C0104161052,F
C0104161372,F
C0104162116,F
C0104162129,F
C0104162318,F
C0104162354,F
C0104162431,F
C0104162667,F
C0104163201,F
C0104163517,F
C0104163517,F
C0104163625,F
C0104163625,F
C0104163626,F
C0104163820,F
C0104164028,F
C0104164182,F
C0104164311,F
C0104164481,F
C0104164481,F
C0104164481,F
C0104164481,F
C0104164821,F
C0104165673,F
C0104166230,F
C0104166287,F
C0104166418,F
C0104166464,F
C0104166771,F
C0104166849,F
C0104167016,F
C0104167075,F
C0104167115,F
C0104167314,F
C0104167448,F
C0104167503,F
C0104167971,F
C0104168083,F
C0104168849,F
C0104168890,F
C0104169245,F
C0104169655,F
C0104169819,F
C0104169910,F
C0104170105,F
C0104170147,F
C0104170238,F
C0104170303,F
C0104170380,F
C0104170535,F
C0104170800,F
C0104170853,F
C0104171228,F
C0104171243,F
C0104171378,F
C0104171561,F
C0104171594,F
C0104171607,F
C0104171681,F
C0104171747,F
C0104171799,F
C0104172012,F
C0104172346,F
C0104172419,F
C0104172572,F
C0104172793,F
C0104172916,F
C0104173376,F
C0104173577,F
C0104173747,F
C0104174169,F
C0104174185,F
C0104174393,F
C0104175419,F
C0104175862,F
C0104176163,F
C0104176730,F
C0104177020,F
C0104177162,F
C0104177429,F
C0104177536,F
C0104177598,F
C0104177754,F
C0104177975,F
C0104178056,F
C0104178056,F
C0104178056,F
C0104178083,F
C0104178098,F
C0104178329,F
C0104178329,F
C0104178347,F
C0104178440,F
C0104178532,F
C0104178532,F
C0104178763,F
C0104178763,F
C0104178788,F
C0104178788,F
C0104178788,F
C0104178788,F
C0104178874,F
C0104178897,F
C0104178959,F
C0104179056,F
C0104179143,F
C0104179594,F
C0104179594,F
C0104180678,F
C0104180937,F
C0104181012,F
C0104181134,F
C0104181607,F
C0104181663,F
C0104181932,F
C0104182216,F
C0104182263,F
C0104182355,F
C0104182623,F
C0104182841,F
C0104183184,F
C0104183425,F
C0104183550,F
C0104183670,F
C0104183892,F
C0104184473,F
C0104184724,F
C0104184910,F
C0104185048,F
C0104185065,F
C0104185170,F
C0104185433,F
C0104186349,F
C0104186590,F
C0104186814,F
C0104186826,F
C0104186838,F
C0104187013,F
C0104187133,F
C0104187782,F
C0104187810,F
C0104188028,F
C0104188037,F
C0104188102,F
C0104188163,F
C0104188172,F
C0104188234,F
C0104188425,F
C0104188697,F
C0104188787,F
C0104188787,F
C0104188787,F
C0104188787,F
C0104189653,F
C0104189934,F
C0104190188,F
C0104190378,F
C0104190424,F
C0104190458,F
C0104190499,F
C0104190666,F
C0104190698,F
C0104190728,F
C0104190853,F
C0104191010,F
C0104191010,F
C0104191377,F
C0104191792,F
C0104192096,F
C0104192103,F
C0104192658,F
C0104193058,F
C0104193058,F
C0104193058,F
C0104193390,F
C0104193396,F
C0104193438,F
C0104193662,F
C0104193716,F
C0104193766,F
C0104193766,T
C0104193766,F
C0104193895,F
C0104194248,F
C0104194350,F
C0104194465,F
C0104194528,F
C0104194607,F
C0104194780,F
C0104195410,F
C0104195493,F
C0104195496,F
C0104195670,F
C0104195850,F
C0104195995,F
C0104196295,F
C0104196360,F
C0104196494,F
C0104196868,F
C0104196932,F
C0104196943,F
C0104197218,F
C0104197796,F
C0104197915,F
C0104198200,F
C0104198264,F
C0104198393,F
C0104198423,F
C0104198785,F
C0104199083,F
C0104199183,F
C0104199564,F
C0104199579,F
C0104199613,F
C0104199957,F
C0104200472,F
C0104200736,F
C0104200849,F
C0104200955,F
C0104200971,F
C0104201249,F
C0104201460,F
C0104201603,F
C0104201676,F
C0104201763,F
C0104202673,F
C0104202894,F
C0104202973,F
C0104203203,F
C0104203245,F
C0104203259,F
C0104203470,F
C0104203512,T
C0104203512,F
C0104203527,F
C0104203780,F
C0104203891,F
C0104204018,F
C0104204018,F
C0104204204,F
C0104204270,F
C0104204270,F
C0104204398,F
C0104204398,F
C0104204398,F
C0104204454,F
C0104205287,F
C0104205651,F
C0104205995,T
C0104206375,F
C0104206843,F
C0104206894,F
C0104207920,F
C0104207923,F
C0104208136,F
C0104208451,F
C0104208811,F
C0104209087,F
C0104209098,F
C0104209265,F
C0104209570,F
C0104209689,F
C0104209790,F
C0104210221,F
C0104210386,F
C0104210551,F
C0104210979,F
C0104211053,T
C0104211119,F
C0104211206,F
C0104211314,F
C0104211383,F
C0104211613,F
C0104212320,T
C0104212521,F
C0104212991,F
C0104213015,F
C0104213249,F
C0104213557,F
C0104214060,F
C0104214800,F
C0104214884,F
C0104215093,F
C0104215408,F
C0104215453,F
C0104215505,F
C0104215517,F
C0104215662,F
C0104215854,F
C0104215956,F
C0104216173,F
C0104216232,F
C0104216409,F
C0104216572,F
C0104216659,F
C0104216777,F
C0104216868,F
C0104216915,F
C0104217186,F
C0104217243,F
C0104217727,F
C0104218341,F
C0104218529,F
C0104218570,T
C0104218697,F
C0104218777,F
C0104218929,F
C0104218929,F
C0104218929,F
C0104218993,F
C0104219408,F
C0104219708,F
C0104219739,F
C0104220006,F
C0104220006,F
C0104220006,F
C0104220063,F
C0104220562,T
C0104220647,F
C0104220727,F
C0104220807,F
C0104221032,F
C0104221162,F
C0104221222,F
C0104222245,F
C0104222463,F
C0104222523,F
C0104222650,F
C0104222770,F
C0104222775,F
C0104222783,F
C0104222840,F
C0104223189,F
C0104223233,F
C0104223402,F
C0104223497,F
C0104223624,F
C0104223677,F
C0104223826,F
C0104223872,F
C0104223921,F
C0104224000,F
C0104224481,F
C0104224688,F
C0104224866,F
C0104225163,F
C0104225338,F
C0104225427,F
C0104226374,F
C0104226466,F
C0104226470,F
C0104226544,F
C0104226658,F
C0104226789,F
C0104227143,F
C0104227153,F
C0104227202,F
C0104227563,F
C0104227853,F
C0104228257,F
C0104228360,F
C0104228541,F
C0104228643,F
C0104229048,F
C0104229220,F
C0104229466,F
C0104229534,F
C0104229624,F
C0104229792,F
C0104230099,F
C0104230273,F
C0104230339,F
C0104230602,F
C0104230914,F
C0104231239,F
C0104231370,F
C0104231566,F
C0104231600,F
C0104231865,F
C0104232070,F
C0104232264,F
C0104232322,F
C0104232554,F
C0104232923,F
C0104233030,F
C0104233317,F
C0104233526,F
C0104233592,F
C0104233680,F
C0104234158,F
C0104234625,F
C0104234830,F
C0104235320,F
C0104235411,F
C0104235507,F
C0104235673,F
C0104235685,F
C0104235935,F
C0104236228,T
C0104236283,F
C0104236902,F
C0104236902,F
C0104236972,F
C0104237331,F
C0104237349,F
C0104237437,F
C0104237538,F
C0104237538,F
C0104237605,F
C0104237781,F
C0104238013,F
C0104238152,F
C0104238230,F
C0104238579,F
C0104238648,F
C0104238648,F
C0104238869,F
C0104239083,F
C0104239190,F
C0104239725,F
C0104239769,T
C0104240406,F
C0104240422,F
C0104240739,F
C0104241235,F
C0104241235,F
C0104241255,F
C0104241345,F
C0104241502,F
C0104241502,F
C0104241520,F
C0104241709,F
C0104242245,F
C0104242453,F
C0104242532,F
C0104242758,F
C0104243108,F
C0104243134,F
C0104243134,F
C0104243302,F
C0104243695,F
C0104243873,F
C0104243915,F
C0104243918,F
C0104244051,F
C0104244449,F
C0104244449,F
C0104244552,F
C0104244666,F
C0104245070,F
C0104245121,F
C0104245627,F
C0104245858,F
C0104246057,F
C0104246077,F
C0104246095,F
C0104246687,F
C0104246727,T
C0104246755,F
C0104247228,F
C0104247366,T
C0104247409,F
C0104247519,F
C0104247568,F
C0104247738,F
C0104248070,F
C0104248138,F
C0104249158,F
C0104249238,F
C0104249351,F
C0104250013,F
C0104250072,F
C0104250072,F
C0104250072,F
C0104250162,F
C0104250297,F
C0104250596,F
C0104250697,F
C0104251175,F
C0104251286,F
C0104251457,F
C0104251541,F
C0104251543,F
C0104251677,F
C0104251891,F
C0104252314,F
C0104252406,F
C0104252528,F
C0104252558,F
C0104252685,F
C0104252928,F
C0104253112,F
C0104253186,F
C0104254068,T
C0104254839,F
C0104255029,F
C0104255066,F
C0104255226,F
C0104255808,F
C0104256272,F
C0104256428,F
C0104256966,F
C0104257636,F
C0104257755,F
C0104258208,F
C0104258476,F
C0104258560,F
C0104258701,F
C0104258791,F
C0104259180,F
C0104259319,F
C0104259374,F
C0104259678,F
C0104259769,F
C0104260015,F
C0104260707,F
C0104260901,F
C0104261014,F
C0104261056,F
C0104261227,F
C0104261268,F
C0104261316,F
C0104261334,F
C0104261667,F
C0104261715,F
C0104261838,F
C0104261922,F
C0104261983,F
C0104262082,F
C0104262149,F
C0104262286,F
C0104263064,F
C0104263064,F
C0104263338,F
C0104263580,F
C0104263862,F
C0104263967,F
C0104264316,F
C0104264382,F
C0104264451,F
C0104264616,F
C0104264695,F
C0104264853,F
C0104265004,F
C0104265194,F
C0104265460,F
C0104265693,F
C0104265715,F
C0104265806,F
C0104265941,F
C0104266051,F
C0104266122,F
C0104266204,F
C0104266246,F
C0104266333,F
C0104266655,F
C0104267550,F
C0104267550,F
